Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,annual_mu_AAPL,annual_sigma_AAPL,Local_return_mean_AAPL,Local_return_variance_AAPL,date_index,USA_CPI,log_Close_GC=F,Unemployement_Rate
0.0119030958059375,0.0137441845566894,0.0126197178137073,0.015473253245224,0.3908594008407428,0.2597360634477708,0.3211320585438826,0.2656694426472051,0.0344298463878079,0.0101634997790543,0.144945865734294,0.0265655060317519,0.1228070175438596
0.0097908060848024,0.0100990171512626,0.0099276237845329,0.0100142191494966,0.4903147730652169,0.2410472557289634,0.3251050505193317,0.2326418159089843,0.038348421289288,0.0106053910737958,0.144945865734294,0.0393128918558291,0.1228070175438596
0.0053245658515675,0.007752706613773,0.006281662420871,0.0080367768705984,0.5895392992763487,0.2160834301069017,0.3262604971059582,0.1991234344442903,0.0393092366593535,0.0110472823685373,0.144945865734294,0.0540333178474311,0.1228070175438596
0.0058605026147021,0.0066842885088116,0.006631407615416,0.0079000268414584,0.5086929424131457,0.1561656849560533,0.3285915826105594,0.1630797410787274,0.0506817325511651,0.0114891736632788,0.144945865734294,0.0448345786409735,0.1228070175438596
0.0075104068233134,0.0066319353010768,0.0072461498468344,0.0083418176172103,0.3433428112372541,0.1592994832430756,0.3287818464759593,0.1639948375363526,0.0508586242616238,0.0119310649580203,0.144945865734294,0.0436204484929082,0.1228070175438596
0.0090131464321921,0.0083392771501947,0.0088359383910736,0.0100036959837604,0.3387478763050112,0.1896522589451054,0.3267571353648625,0.2370211103701459,0.0541585781216328,0.0123729562527618,0.144945865734294,0.0333837955501605,0.1228070175438596
0.0063123846076598,0.0088630057062427,0.0072037426184278,0.0097617706239709,0.4430635778580198,0.1938405609367625,0.3275760685292836,0.2727435258862927,0.0593151888577105,0.0128148475475033,0.144945865734294,0.0351755608688681,0.1228070175438596
0.0085507697908841,0.0081193252478472,0.0055503501354133,0.0072794578667538,0.4487993946181078,0.1775640435718235,0.3315468605958143,0.2585391906869135,0.0622469710170695,0.0132567388422448,0.144945865734294,0.0222808903588414,0.1228070175438596
0.0060391511594856,0.0052178470545697,0.0051475863463252,0.0054282143064483,0.579641972751926,0.2139911664799352,0.3299652137480731,0.2827525665284915,0.068983893622646,0.0136986301369863,0.144945865734294,0.0389374395872316,0.1228070175438596
0.0055452462170474,0.0062024618074395,0.0052959697024438,0.0077527737638027,0.3696333454710701,0.2019187600038795,0.3331580721140456,0.2777542339580762,0.0701060592232079,0.0141405214317277,0.144945865734294,0.0374343680149053,0.1228070175438596
0.0056818718123503,0.0057206464582766,0.0030914480804176,0.0042712156401358,0.5207566095865874,0.1791765840745273,0.3292173533154989,0.3169062191009575,0.064544676283866,0.0145824127264692,0.144945865734294,0.0534781802650698,0.1228070175438596
0.0051669154747005,0.0053959014762416,0.0047024308824353,0.0063327797075154,0.3623609108602645,0.1745010213701873,0.3288417625466087,0.2981165580725899,0.0615664062546237,0.0150243040212107,0.144945865734294,0.0460471580284599,0.1228070175438596
0.0105474586982803,0.009145844251438,0.0083378330880174,0.0079841984571912,0.469453046097554,0.1513972281664547,0.3247585347606721,0.290935831526395,0.061323360114694,0.0154661953159522,0.144945865734294,0.0442743194912221,0.1228070175438596
0.0084667061494913,0.0092191518623925,0.0092281078061357,0.0110239811924216,0.359479261646093,0.1870735148572065,0.3412470819522973,0.3585496262665051,0.0945233717103857,0.0159080866106937,0.144945865734294,0.0526448530112365,0.1228070175438596
0.0090446747333223,0.0085382918758313,0.0080198437918192,0.009351559948458,0.542291244831238,0.1717720510455349,0.3434881426568896,0.3336612561357888,0.0973538188127965,0.0163499779054352,0.144945865734294,0.0669023921330506,0.1228070175438596
0.0021404026041631,0.0040866069083606,0.0030066564765828,0.0052599412541321,1.0,0.2019038359248151,0.3361545047234264,0.3627401699006529,0.0977579403861605,0.0167918692001767,0.144945865734294,0.0617741641292034,0.1228070175438596
0.0028444666500834,0.001876446426356,0.0019997577832854,0.0028932934307024,0.3899784170755382,0.1110818461574288,0.3450295705521721,0.2140825155099155,0.1359882472571975,0.0172337604949182,0.144945865734294,0.0613150340469673,0.1228070175438596
0.0062598403961814,0.0048302902076208,0.0040771188310229,0.0039451395343059,0.458586009278989,0.0932641803406159,0.3394239435768129,0.2492469057400643,0.1380732600098154,0.0176756517896597,0.144945865734294,0.0620495882748851,0.1228070175438596
0.0053035410700034,0.0041703921474587,0.0051899849392054,0.0057122164060431,0.2742782381502481,0.1298302285572091,0.3455314319235559,0.3416864117854556,0.1538181719303784,0.0181175430844012,0.1039969788757951,0.0725503852909871,0.1315789473684211
0.0032543345647763,0.0034686039899523,0.0040029321189259,0.0046077953306978,0.2461189504750893,0.1135483236767825,0.3449380287093343,0.323927385363932,0.1537903594067055,0.0185594343791427,0.1039969788757951,0.0720051925649517,0.1315789473684211
0.0052194685573947,0.0043065585900861,0.0037909542775044,0.0041660207451561,0.3137010838573662,0.0983855663661807,0.3472516119246536,0.3325049323308021,0.1516942236961057,0.0190013256738842,0.1039969788757951,0.0846518904400547,0.1315789473684211
0.006033047762981,0.005373033071795,0.0055148759162445,0.0056177325037974,0.3176851405638257,0.107400993266378,0.3493246929483105,0.4007218957552171,0.1546673627106954,0.0194432169686257,0.1039969788757951,0.0991821839456264,0.1315789473684211
0.0033070828142193,0.0049412617519734,0.0039164614202555,0.0063157255848906,0.3172642784442627,0.1080683580479009,0.3494138711892822,0.4893211810362773,0.1351335957062927,0.0198851082633672,0.1039969788757951,0.0993592619090514,0.1315789473684211
0.0043530701326388,0.0036563918711731,0.0032237696336875,0.0027306286613315,0.3769646693709937,0.0944713973424042,0.3531872020881315,0.4332670624156405,0.1428959796489395,0.0203269995581087,0.1039969788757951,0.1342465817717914,0.1315789473684211
0.0043319300252687,0.0039091476293644,0.004172169456394,0.0039573753307962,0.3008781374495637,0.0973620766481376,0.3536198671339875,0.4235821705422851,0.1409962508628491,0.0207688908528502,0.1039969788757951,0.1349305819752808,0.1315789473684211
0.003571187781284,0.004340929749403,0.0043533217426003,0.0056811613296452,0.2852716906427864,0.0829172160658742,0.3512521596102584,0.3982462980210488,0.1379258420074113,0.0212107821475916,0.1039969788757951,0.1315056916577271,0.1315789473684211
0.0029689298084562,0.0026243058006178,0.0027442226039363,0.0034285972180037,0.3459755550560871,0.0598459464753899,0.3480175115412496,0.4301996498902488,0.1315891723051425,0.0216526734423331,0.1039969788757951,0.1761463005222505,0.1315789473684211
0.0032753504751245,0.0023926242850395,0.0031918011728269,0.0038516257573443,0.2696291250720167,0.0459360193762892,0.3470457708072331,0.3821947773380057,0.1252421797333689,0.0220945647370746,0.1039969788757951,0.1688950543341096,0.1315789473684211
0.0060753279777211,0.0048675374980463,0.0048968283152329,0.0047294100361633,0.3379917378327367,0.0445915878850955,0.3469350467495718,0.4296775591217197,0.119911117302404,0.0225364560318161,0.1039969788757951,0.1427647166566946,0.1315789473684211
0.0076390483243515,0.006299785331532,0.0065378637456789,0.0064743283307935,0.3050553510243301,0.0611733513486401,0.3516491509145426,0.4862698043609471,0.1289884524680484,0.0229783473265576,0.1039969788757951,0.1454755903145215,0.1315789473684211
0.0056738167483587,0.0070159346572819,0.0064739334085013,0.0087692017556513,0.2591829503730146,0.0673859269413022,0.3528433742540178,0.5102793626970308,0.131425286305753,0.0234202386212991,0.1039969788757951,0.1580882629301035,0.1315789473684211
0.0054413554082302,0.0047727339577285,0.0061648979095513,0.0057657788245585,0.2305486224323043,0.0548466016804804,0.3547907953058298,0.4859085007581774,0.1355538982974576,0.0238621299160406,0.1039969788757951,0.1616754878117506,0.1315789473684211
0.0063288939403563,0.0049201861966091,0.0062927805585028,0.006093626794419,0.2219633492694293,0.0470651764053587,0.3542903775356383,0.3921682811430101,0.1032477974810297,0.0243040212107821,0.1039969788757951,0.1441210499992364,0.1315789473684211
0.004014961482955,0.0044989055939358,0.0048328599172477,0.006188787222787,0.2036040244940183,0.0334667251439671,0.3502447192699353,0.4414283825922671,0.1008452344268705,0.0247459125055236,0.1039969788757951,0.1549077677599632,0.1315789473684211
0.005504749116693,0.0043725363820875,0.0035221506044672,0.0036295521944088,0.2374700768799669,0.0212932131913283,0.3528949452674513,0.3922443936020335,0.1053186445890585,0.0251878038002651,0.1039969788757951,0.1685642114433992,0.1315789473684211
0.0062020799097832,0.004772717830465,0.0055787859440204,0.0058186429932162,0.1693705029439737,0.0513943177371574,0.3507593776617347,0.5356444615929092,0.0553827930696337,0.0256296950950066,0.1039969788757951,0.1681505328050692,0.1315789473684211
0.006360573052156,0.0060996743466858,0.0069960704637512,0.0070348119374666,0.1804291262498024,0.0470879850163821,0.350016564491717,0.5351214009463541,0.0553464191987491,0.0260715863897481,0.1039969788757951,0.1528098993640654,0.1315789473684211
0.0061281294544592,0.006320846992839,0.0070706695993248,0.0066752579640307,0.2293088065987411,0.0594199772314271,0.3488728517986015,0.4789553496328223,0.0427625488179896,0.0265134776844896,0.1039969788757951,0.1645860460373781,0.1315789473684211
0.0101854155082337,0.0089958325817838,0.0078912087911303,0.0075107287920586,0.3485855283497945,0.0540833136423477,0.3486687543348885,0.4912943873231019,0.0417663046312165,0.0269553689792311,0.0813073825146481,0.1615922277330213,0.1403508771929824
0.0104178413634987,0.0091221889100295,0.0102568697695731,0.0105352714517666,0.2132383121937143,0.0820631362672481,0.3581403432370229,0.5941933142613628,0.0517131130453693,0.0273972602739726,0.0813073825146481,0.1705475675301906,0.1403508771929824
0.0112102715904989,0.0099857579793338,0.0111200151594248,0.0106092924787948,0.2429664105309752,0.0884053202091192,0.3580213523809694,0.5640156513996893,0.0485834519644119,0.027839151568714,0.0813073825146481,0.183917131826452,0.1403508771929824
0.0128057420186558,0.0121341962185799,0.0121004230273267,0.0125023190540414,0.3144140368509541,0.1062648306480009,0.3569324092544491,0.562999196812366,0.0485146525457721,0.0282810428634555,0.0813073825146481,0.1940529378297673,0.1403508771929824
0.0116012260730002,0.0111652953444687,0.0116635011850181,0.012523453742535,0.234118883733895,0.1162106317507197,0.3583370436884675,0.6355064583238499,0.0390110313974206,0.028722934158197,0.0813073825146481,0.1886325573409216,0.1403508771929824
0.0107136875408741,0.010038429202227,0.0110667498258939,0.0108208081590164,0.2006148041783913,0.1048086799335765,0.3588223861848823,0.5980679207893078,0.0412835952059746,0.0291648254529385,0.0813073825146481,0.1877399269922174,0.1403508771929824
0.010808849073295,0.0098489284423321,0.0109282785812632,0.0113813682936112,0.166378927056782,0.1140585473387104,0.3567514794837477,0.5840833498797487,0.0427158817280951,0.02960671674768,0.0813073825146481,0.1832649739020907,0.1403508771929824
0.0108616150651697,0.0105439392528946,0.0108003507335509,0.011487070321363,0.2159393675879241,0.1282777220923521,0.3549060791719062,0.5988135671671725,0.0413786613840351,0.0300486080424215,0.0813073825146481,0.1957459396312902,0.1403508771929824
0.0120133029204397,0.0105860746594796,0.0122389489022824,0.0123648314447922,0.1680003454838295,0.115201108335472,0.3528427363702456,0.610179819998611,0.0403735686398828,0.030490499337163,0.0813073825146481,0.1849758797450323,0.1403508771929824
0.0122880178616608,0.011249568263853,0.012537331352089,0.0120158584970845,0.1496889173302344,0.1283516528125418,0.3533925100780244,0.6233960587378748,0.0408420288336983,0.0309323906319045,0.0813073825146481,0.1732684413041565,0.1403508771929824
0.0144645795416278,0.0136401922298027,0.0147431669054166,0.0141838076479825,0.2674015395623151,0.1220597139069677,0.352645593112353,0.5796106477778259,0.0342055129859078,0.031374281926646,0.0813073825146481,0.1616754878117506,0.1403508771929824
0.0159332270679957,0.0148302377272776,0.0155317241146034,0.0148712089536248,0.253549208380731,0.1245631126857293,0.3533939416491194,0.5877492195500109,0.0357546038475147,0.0318161732213875,0.0813073825146481,0.1607590511346,0.1403508771929824
0.0157535938182529,0.0149987280364306,0.0159259914180891,0.0158335504096588,0.2230618308091093,0.1260761986498181,0.3537034308327771,0.6437985323876699,0.0304075979425776,0.032258064516129,0.0813073825146481,0.1896865454794818,0.1403508771929824
0.0158803812351784,0.0150303236869035,0.0161710909574727,0.0167007357985837,0.2998887973923823,0.130497630642604,0.3534245750322183,0.6449814583096666,0.0302971284546818,0.0326999558108705,0.0813073825146481,0.1809793463553314,0.1403508771929824
0.0158698422307488,0.016241459247504,0.0161178276000534,0.0162671695171296,0.2315575922525251,0.1406715596204736,0.352585409676988,0.631854035631904,0.0302925306452434,0.033141847105612,0.0813073825146481,0.1727743015106049,0.1403508771929824
0.0167256218101325,0.0158622777407017,0.0161923714093902,0.0155479925384711,0.2075441105312697,0.1328645381524537,0.3518654755137491,0.6713161768644307,0.0214904824326114,0.0335837384003535,0.0813073825146481,0.1763925383549153,0.1403508771929824
0.0161022503435821,0.0156306016866934,0.0169276699568697,0.0168487865751639,0.154615202662581,0.1415906028469994,0.3522009348662047,0.6589033265288134,0.0205835820780132,0.034025629695095,0.0813073825146481,0.1560806188515479,0.1403508771929824
0.0156162319120344,0.0147670346015784,0.0158513971035375,0.0157806772042529,0.1579875959527354,0.1569026823745274,0.3483287625085039,0.6374347129849415,0.0218797925118838,0.0344675209898365,0.0813073825146481,0.1541530093705007,0.1403508771929824
0.0151090911155482,0.0147038630152216,0.0160325653887369,0.016341186605722,0.1052102298547103,0.1484977265432322,0.3480778552825689,0.627222479955693,0.0227090960470234,0.0349094122845779,0.0813073825146481,0.1528938761135338,0.1403508771929824
0.0177399655016158,0.0163888740558434,0.0158407393053306,0.0151673026262167,0.1976954658191843,0.1510450083295438,0.3478413078763215,0.623271292005935,0.02312454819785,0.0353513035793194,0.0813073825146481,0.1659967277173077,0.1403508771929824
0.0197263194425469,0.0191586149362501,0.019804839770254,0.0191436383042735,0.3108492718830145,0.1498236648701494,0.3473641473391984,0.5963213744153782,0.0133966317331299,0.0357931948740609,0.0813073825146481,0.158756638398767,0.1403508771929824
0.0191240969545825,0.0186110142316428,0.020103242121248,0.020275235162251,0.1560670199369688,0.174216116333428,0.3479226924778354,0.6225290148114128,0.0153945027918838,0.0362350861688024,0.0813073825146481,0.1648350773789978,0.1403508771929824
0.0201806853759426,0.0187163326764314,0.0193786240187778,0.0192811505045294,0.1559539525018623,0.1714241814242604,0.3480535259714452,0.6006366115198798,0.0162618333282422,0.0366769774635439,0.1108679873460537,0.1548238535696516,0.1491228070175438
0.0213746357035211,0.021022722213308,0.021584470330051,0.0210155229738231,0.2461110985698736,0.1718430788814563,0.3481159242524134,0.5908724275254273,0.015177494353721,0.0371188687582854,0.1108679873460537,0.1512967290084398,0.1491228070175438
0.0199904865081226,0.0194851158043275,0.0206786717094378,0.0200531448936741,0.1614871901073846,0.167438708757643,0.3471600899599065,0.6278725446851815,0.0129801004983252,0.0375607600530269,0.1108679873460537,0.160008592138101,0.1491228070175438
0.0212055592006395,0.0197484024459394,0.020444234635379,0.0208145764663001,0.1601162474567188,0.1664966693748395,0.3473256539640025,0.6216696253532371,0.0141802105068526,0.0380026513477684,0.1108679873460537,0.1550753708997541,0.1491228070175438
0.0186486530123277,0.0191586594548876,0.01929338951349,0.0205184800934391,0.2024992614301656,0.1767011350676743,0.3479875752106377,0.6381803585592876,0.0144036929972448,0.0384445426425099,0.1108679873460537,0.1664941460793347,0.1491228070175438
0.0187754049443898,0.0184740746018072,0.0193466247424224,0.01941860406184,0.1379550301758532,0.154806574386441,0.3503856343336889,0.5991101200387764,0.0222344130087888,0.0388864339372514,0.1108679873460537,0.1717027631918414,0.1491228070175438
0.019155784937598,0.0193587354506178,0.0200499575905329,0.0194820716892417,0.1836986595816308,0.1524560277289699,0.3502637629415825,0.5824526484032955,0.0216889460485942,0.0393283252319929,0.1108679873460537,0.1833464914637797,0.1491228070175438
0.020656147060629,0.0192428981743894,0.0198688125230054,0.0198733652978623,0.1666191953563832,0.1563816028926169,0.3503402775243415,0.5837842282509066,0.0216837811816785,0.0397702165267344,0.1108679873460537,0.1855456136458521,0.1491228070175438
0.0223466725666166,0.0211806698294151,0.0221492402521717,0.0214173764807805,0.2139269242811335,0.1692888771802436,0.3513325494140917,0.5717340372477184,0.0195421769491279,0.0402121078214759,0.1108679873460537,0.1752427212175069,0.1491228070175438
0.0224100662750793,0.0212333314565858,0.0227140204707624,0.0222845605545079,0.1528124052250503,0.1772336164504343,0.3525394014353661,0.573778696276418,0.0198383437671882,0.0406539991162174,0.1108679873460537,0.1571686107798774,0.1491228070175438
0.0200327667228628,0.0211385638085686,0.0210090364190741,0.0228027643145133,0.3213543358711345,0.1812085549984787,0.3524282597212973,0.5774891204274561,0.0196645207673125,0.0410958904109589,0.1108679873460537,0.1639214635388077,0.1491228070175438
0.0175286620112891,0.0176105237880593,0.0180359378304965,0.0193974735456989,0.4303584100284533,0.1746555258798731,0.3540735116344293,0.5403868442049982,0.025610420520381,0.0415377817057004,0.1108679873460537,0.1643368527629853,0.1491228070175438
0.0169263862960296,0.0166100183867126,0.0172793224052438,0.0183293312806707,0.207076922170934,0.1416322904738869,0.3535908785392609,0.5027509912828335,0.0317653319949165,0.0419796730004418,0.1108679873460537,0.1803253153236464,0.1491228070175438
0.0171588298937264,0.0167047995286226,0.0170981626212082,0.0170179860525051,0.1931484275087573,0.1417096723402322,0.3535849332072875,0.4803324701739165,0.0315517819864437,0.0424215642951833,0.1108679873460537,0.1804888123200082,0.1491228070175438
0.0159332270679957,0.0154831883945283,0.0165227538933745,0.0173247023823969,0.2005409962693635,0.1332209275367082,0.3524546523473305,0.4935023540127796,0.0311949408165287,0.0428634555899248,0.1108679873460537,0.1770490837075702,0.1491228070175438
0.0156268330149749,0.0150092938247669,0.0155637154669298,0.0152942425008727,0.2172702655219897,0.1190990146383827,0.3526103419013525,0.482163041400856,0.0323916418961454,0.0433053468846663,0.1108679873460537,0.1602587383487982,0.1491228070175438
0.0149928515742682,0.0141351507666799,0.0154464627303415,0.015283631402414,0.1728952231953132,0.1135656767135903,0.3524573302265092,0.4853039408954313,0.032231122088175,0.0437472381794078,0.1108679873460537,0.1687296967213897,0.1491228070175438
0.0142215614546381,0.0137665715610274,0.0148071092679253,0.014130934920985,0.3926276498953243,0.0958148471689748,0.3504775796339051,0.4348912134639409,0.0259487814258746,0.0441891294741493,0.1108679873460537,0.1714552949193714,0.1491228070175438
0.0073220709108219,0.0068263566394563,0.0060370201860781,0.0057657787880122,0.8526385836733372,0.1023653362868349,0.3493467144535167,0.3928142849319805,0.0219796621901744,0.0446310207688908,0.1108679873460537,0.177213104271302,0.1491228070175438
0.0041628890072506,0.0059522446692302,0.0045131764448784,0.0074684167859058,0.5985556420355672,0.0667962012663557,0.3722335963591264,0.2898628386360041,0.064132241896102,0.0450729120636323,0.1108679873460537,0.1904965380631362,0.1491228070175438
0.0030112188944123,0.0026243308054047,0.0026590036694559,0.0036401269354584,0.4908965992417022,0.064241328517132,0.3734020199346929,0.2202358296444717,0.0680270886529145,0.0455148033583738,0.1108679873460537,0.2095082642976155,0.1491228070175438
0.002905562713641,0.0019503213051409,0.0025417849419899,0.0036189801421193,0.3309422973300577,0.0331051505010156,0.3684033044759838,0.1824869010301555,0.0641574952938824,0.0459566946531153,0.0940948182818296,0.2138702998496402,0.1228070175438596
0.0045327033823816,0.0036985347080901,0.0039057837126463,0.0038622124511396,0.3990277378366627,0.0337537520352572,0.3684001430575678,0.2011896783431148,0.0647057632935616,0.0463985859478568,0.0940948182818296,0.2106997531761085,0.1228070175438596
0.0034866894503146,0.0038670418039006,0.0040549708728949,0.0049197534741166,0.2749220943779377,0.0627488583611249,0.3674244774131894,0.2114041649561427,0.0676387798758587,0.0468404772425983,0.0940948182818296,0.196792639710663,0.1228070175438596
0.0030827208941617,0.0025429489396496,0.00344144980226,0.0042559349903237,0.2346025610951837,0.0596831978674687,0.367782666092619,0.2314985988564003,0.065371630768684,0.0472823685373398,0.0940948182818296,0.1952625242590787,0.1228070175438596
0.00252995543456,0.0018860218612418,0.0025515947456143,0.0035856300664992,0.2959212296868758,0.052062384126699,0.3675271094586653,0.2225352427082842,0.0646424199196378,0.0477242598320813,0.0940948182818296,0.2124448258313428,0.1228070175438596
0.0026043671931082,0.0022250796430461,0.003344955528549,0.0031919559193066,0.211407247897407,0.0338974081921785,0.3653342069981993,0.2071108313810527,0.0632420949669947,0.0481661511268228,0.0940948182818296,0.1905774823497301,0.1228070175438596
0.003274081891258,0.0020131901141223,0.0028303647268971,0.0035430888965028,0.2172993175712879,0.0420374242353136,0.3648713177116843,0.1859913731178866,0.0589249422189504,0.0486080424215642,0.0940948182818296,0.1892002621944456,0.1228070175438596
0.0023067290301312,0.0020131770699944,0.0032055889313801,0.003702674317542,0.1782934080311249,0.0497384867306014,0.3652035348349191,0.1727913201166824,0.0554809500152216,0.0490499337163057,0.0940948182818296,0.197838173515242,0.1228070175438596
0.0,0.001176149898009,0.0,0.0028940690498706,0.5520095479167423,0.0416647744957901,0.3656158271419988,0.1548992979944566,0.054317226477493,0.0494918250110472,0.0940948182818296,0.1943756535475806,0.1228070175438596
0.0001912988985853,0.0,0.0005681732566625,0.0,0.3013618148108525,0.0068565316457217,0.3651154232588812,0.1489015991854315,0.0552842423935762,0.0499337163057887,0.0940948182818296,0.1956654026291062,0.1228070175438596
0.0037630455664679,0.002882001197788,0.0023371724529524,0.0025429236664558,0.4337999000845061,0.0093773633535244,0.3651803666043219,0.1901494366905698,0.0549743535229,0.0503756076005302,0.0940948182818296,0.1968730881639271,0.1228070175438596
0.0033485025210221,0.0032104927374524,0.003795276246309,0.0048411548355685,0.3211808087658669,0.0287859828517226,0.3726516538963068,0.2625280233416334,0.0772882628907928,0.0508174988952717,0.0940948182818296,0.1991235742917632,0.1228070175438596
0.0044858722339105,0.003750810486769,0.0047386743755069,0.0044261470335285,0.2830637348961242,0.0263812014880006,0.3727014301103377,0.2517517153625803,0.0764813278558929,0.0512593901900132,0.0940948182818296,0.1971143956327656,0.1228070175438596
0.0041032389518764,0.0031469183934586,0.0043956521907197,0.0049369053550278,0.1918222407178211,0.0349530072779073,0.3736201829406212,0.2903396165932543,0.0798210837209932,0.0517012814847547,0.0940948182818296,0.1813061056590814,0.1228070175438596
0.0051875144379037,0.0039839617952568,0.0054141495426505,0.0049369004084836,0.2042588733890099,0.0245127572569232,0.3729015598952098,0.2884790254251648,0.0797610220185518,0.0521431727794962,0.0940948182818296,0.1798345678748555,0.1228070175438596
